date,category,total_units,total_value,stockout_skus,overstock_skus,instock_rate,carrying_cost
2024-09-13,Office Supplies,10311,330086.3,29,1,0.8104575163398693,165.06
2024-09-13,Shipping,7073,328888.14999999997,5,3,0.9397590361445783,164.41
2024-09-13,Technology,4464,1317178.48,17,24,0.7976190476190477,658.61
2024-09-14,Breakroom,7799,151815.82,10,2,0.8913043478260869,75.95
2024-09-14,Furniture,5073,2969744.4899999998,12,36,0.8636363636363636,1484.85
2024-09-14,Office Supplies,11516,364697.97,17,3,0.8888888888888888,182.39
2024-09-14,Shipping,7504,352505.68,6,3,0.927710843373494,176.25
2024-09-14,Technology,4728,1452087.9,14,28,0.8333333333333334,726.08
2024-09-15,Breakroom,8075,157378.3,10,2,0.8913043478260869,78.68
2024-09-15,Furniture,5231,3041255.47,12,36,0.8636363636363636,1520.68
2024-09-15,Office Supplies,12381,392372.39,15,2,0.9019607843137255,196.15
2024-09-15,Shipping,7431,347693.23,4,3,0.9518072289156626,173.82
2024-09-15,Technology,4852,1461013.02,14,29,0.8333333333333334,730.53
2024-09-16,Breakroom,7982,153972.5,12,1,0.8695652173913043,76.95
2024-09-16,Furniture,5147,3033558.71,16,37,0.8181818181818182,1516.8
2024-09-16,Office Supplies,11018,344197.36,22,3,0.8562091503267973,172.11
2024-09-16,Shipping,6788,318577.39999999997,7,2,0.9156626506024096,159.29
2024-09-16,Technology,4638,1390020.06,18,29,0.7857142857142857,695.01
2024-09-17,Breakroom,7506,142939.77,15,1,0.8369565217391305,71.51
2024-09-17,Furniture,5066,3001686.44,16,38,0.8181818181818182,1500.83
2024-09-17,Office Supplies,10772,341629.41,29,2,0.8104575163398693,170.84
2024-09-17,Shipping,6824,319239.22,6,1,0.927710843373494,159.62
2024-09-17,Technology,4638,1419213.61,18,28,0.7857142857142857,709.63
2024-09-18,Breakroom,7644,143971.92,16,1,0.8260869565217391,72.0
2024-09-18,Furniture,4938,2923117.22,18,38,0.7954545454545454,1461.55
2024-09-18,Office Supplies,10909,341198.91000000003,23,1,0.8496732026143791,170.61
2024-09-18,Shipping,7003,320822.58,6,1,0.927710843373494,160.42
2024-09-18,Technology,4667,1361370.71,18,31,0.7857142857142857,680.7
2024-09-19,Breakroom,7472,139507.0,15,1,0.8369565217391305,69.77
2024-09-19,Furniture,4849,2858120.84,19,35,0.7840909090909091,1429.11
2024-09-19,Office Supplies,10577,323701.25,26,2,0.8300653594771242,161.86
2024-09-19,Shipping,6833,316185.17,8,5,0.9036144578313253,158.11
2024-09-19,Technology,4584,1337799.72,19,28,0.7738095238095238,668.9
2024-09-20,Breakroom,7497,137830.65,18,1,0.8043478260869565,68.88
2024-09-20,Furniture,4874,2847576.14,18,35,0.7954545454545454,1423.83
2024-09-20,Office Supplies,10810,333295.05,23,2,0.8496732026143791,166.64
2024-09-20,Shipping,6838,316273.43,10,3,0.8795180722891566,158.15
2024-09-20,Technology,4453,1295685.0,16,27,0.8095238095238095,647.84
2024-09-21,Breakroom,8439,157238.51,7,1,0.9239130434782609,78.63
2024-09-21,Furniture,5017,2936196.39,14,38,0.8409090909090909,1468.06
2024-09-21,Office Supplies,12421,388167.68,17,3,0.8888888888888888,194.08
2024-09-21,Shipping,7480,348127.56,6,3,0.927710843373494,174.06
2024-09-21,Technology,4777,1431401.89,10,29,0.8809523809523809,715.72
2024-09-22,Breakroom,8281,162319.36000000002,8,3,0.9130434782608695,81.15
2024-09-22,Furniture,5126,3015649.69,15,37,0.8295454545454546,1507.79
2024-09-22,Office Supplies,12422,383289.62,16,2,0.8954248366013072,191.65
2024-09-22,Shipping,7770,355931.89,4,4,0.9518072289156626,177.94
2024-09-22,Technology,4878,1437875.81,10,29,0.8809523809523809,718.97
2024-09-23,Breakroom,7690,150968.08,11,2,0.8804347826086957,75.44
2024-09-23,Furniture,5095,3027803.57,17,39,0.8068181818181818,1513.85
2024-09-23,Office Supplies,11561,360108.78,17,1,0.8888888888888888,180.02
2024-09-23,Shipping,7255,330517.35,7,3,0.9156626506024096,165.26
2024-09-23,Technology,4671,1445147.82,17,26,0.7976190476190477,722.61
2024-09-24,Breakroom,8469,161380.7,15,3,0.8369565217391305,80.67
2024-09-24,Furniture,5007,2993513.24,18,37,0.7954545454545454,1496.72
2024-09-24,Office Supplies,11018,346282.8,20,2,0.869281045751634,173.14000000000001
2024-09-24,Shipping,7161,324649.84,6,1,0.927710843373494,162.31
2024-09-24,Technology,4451,1394300.47,16,25,0.8095238095238095,697.13
2024-09-25,Breakroom,7809,149146.61,12,2,0.8695652173913043,74.55
2024-09-25,Furniture,4955,2931775.04,16,38,0.8181818181818182,1465.86
2024-09-25,Office Supplies,10426,334649.16,19,3,0.8758169934640523,167.32
2024-09-25,Shipping,6825,325217.14,6,1,0.927710843373494,162.6
2024-09-25,Technology,4713,1417046.1099999999,19,29,0.7738095238095238,708.54
2024-09-26,Breakroom,7497,141675.02,11,0,0.8804347826086957,70.81
2024-09-26,Furniture,4935,2914569.03,15,35,0.8295454545454546,1457.23
2024-09-26,Office Supplies,10563,333603.1,22,2,0.8562091503267973,166.85
2024-09-26,Shipping,6522,309090.43,9,2,0.891566265060241,154.56
2024-09-26,Technology,4649,1366790.79,18,29,0.7857142857142857,683.41
2024-09-27,Breakroom,7471,142164.88,13,0,0.8586956521739131,71.05
2024-09-27,Furniture,4867,2873198.94,16,34,0.8181818181818182,1436.64
2024-09-27,Office Supplies,10304,329811.82,26,1,0.8300653594771242,164.9
2024-09-27,Shipping,6981,324197.38,8,3,0.9036144578313253,162.11
2024-09-27,Technology,4505,1309355.6099999999,19,29,0.7738095238095238,654.6700000000001
2024-09-28,Breakroom,7962,153883.65,9,1,0.9021739130434783,76.94
2024-09-28,Furniture,5134,2995273.82,11,37,0.875,1497.61
2024-09-28,Office Supplies,11411,360782.7,13,2,0.9150326797385621,180.39
2024-09-28,Shipping,7259,325994.54,6,4,0.927710843373494,162.97
2024-09-28,Technology,4740,1447135.78,14,28,0.8333333333333334,723.58
2024-09-29,Breakroom,8407,166627.25,6,1,0.9347826086956522,83.32
2024-09-29,Furniture,5201,3040124.41,13,39,0.8522727272727273,1520.06
2024-09-29,Office Supplies,12091,375287.46,13,2,0.9150326797385621,187.68
2024-09-29,Shipping,7392,323156.41,6,6,0.927710843373494,161.59
2024-09-29,Technology,4827,1432389.45,14,30,0.8333333333333334,716.21
2024-09-30,Breakroom,7447,144959.4,16,0,0.8260869565217391,72.5
2024-09-30,Furniture,5083,2976984.21,16,39,0.8181818181818182,1488.5
2024-09-30,Office Supplies,10869,335656.29,18,2,0.8823529411764706,167.8
2024-09-30,Shipping,7066,317300.94,7,5,0.9156626506024096,158.61
2024-09-30,Technology,4758,1377753.93,17,29,0.7976190476190477,688.9
2024-10-01,Breakroom,6678,135447.23,23,1,0.75,67.73
2024-10-01,Furniture,4812,2834666.45,20,36,0.7727272727272727,1417.35
2024-10-01,Office Supplies,9689,307399.87,35,3,0.7712418300653595,153.68
2024-10-01,Shipping,6721,305002.62,10,5,0.8795180722891566,152.52
2024-10-01,Technology,4374,1278726.63,19,29,0.7738095238095238,639.39
2024-10-02,Breakroom,6757,134561.03,19,1,0.7934782608695652,67.28
2024-10-02,Furniture,4520,2672960.42,22,36,0.75,1336.46
2024-10-02,Office Supplies,8597,277827.63,39,1,0.7450980392156863,138.91
2024-10-02,Shipping,5930,282174.72000000003,8,1,0.9036144578313253,141.05
2024-10-02,Technology,4247,1203577.5,19,25,0.7738095238095238,601.77
2024-10-03,Breakroom,6804,127693.82,20,0,0.782608695652174,63.87
2024-10-03,Furniture,4438,2632192.06,24,33,0.7272727272727273,1316.07
2024-10-03,Office Supplies,8428,270483.51,44,0,0.7124183006535948,135.22
2024-10-03,Shipping,6133,271754.25,9,1,0.891566265060241,135.87
2024-10-03,Technology,4427,1280944.99,21,22,0.75,640.49
2024-10-04,Breakroom,6958,131504.17,22,2,0.7608695652173914,65.69
2024-10-04,Furniture,4408,2595469.14,29,35,0.6704545454545454,1297.75
2024-10-04,Office Supplies,8275,260216.06,47,0,0.6928104575163399,130.13
2024-10-04,Shipping,5720,259173.56,15,2,0.8192771084337349,129.58
2024-10-04,Technology,4279,1290128.22,21,24,0.75,645.09
2024-10-05,Breakroom,7756,146669.96,13,1,0.8586956521739131,73.35
2024-10-05,Furniture,4686,2741735.42,16,35,0.8181818181818182,1370.85
2024-10-05,Office Supplies,9425,302168.95,26,0,0.8300653594771242,151.08
2024-10-05,Shipping,6328,285351.15,12,3,0.8554216867469879,142.67
2024-10-05,Technology,4433,1356555.23,19,25,0.7738095238095238,678.28
2024-10-06,Breakroom,8150,152040.97,10,2,0.8913043478260869,75.97
2024-10-06,Furniture,4736,2806699.87,18,38,0.7954545454545454,1403.35
2024-10-06,Office Supplies,9967,311559.24,28,2,0.8169934640522876,155.79
2024-10-06,Shipping,6775,300829.21,9,3,0.891566265060241,150.38
2024-10-06,Technology,4549,1344676.71,20,26,0.7619047619047619,672.34
2024-10-07,Breakroom,7507,144102.71,17,1,0.8152173913043478,72.02
2024-10-07,Furniture,4660,2761827.85,23,37,0.7386363636363636,1380.94
2024-10-07,Office Supplies,8648,269074.31,33,1,0.7843137254901961,134.54
2024-10-07,Shipping,6110,286763.47,17,3,0.7951807228915663,143.37
2024-10-07,Technology,4275,1315356.2,20,26,0.7619047619047619,657.68
2024-10-08,Breakroom,7110,137005.87,22,1,0.7608695652173914,68.48
2024-10-08,Furniture,4548,2721636.71,23,37,0.7386363636363636,1360.8
2024-10-08,Office Supplies,8027,261584.58000000002,40,3,0.738562091503268,130.8
2024-10-08,Shipping,6009,274515.67,16,3,0.8072289156626506,137.26
2024-10-08,Technology,4253,1251868.94,22,29,0.7380952380952381,625.9399999999999
2024-10-09,Breakroom,6674,125894.83,25,0,0.7282608695652174,62.96
2024-10-09,Furniture,4477,2652579.57,22,38,0.75,1326.27
2024-10-09,Office Supplies,8090,261970.71,45,0,0.7058823529411765,131.02
2024-10-09,Shipping,6092,278446.57,16,2,0.8072289156626506,139.25
2024-10-09,Technology,4186,1292858.64,21,27,0.75,646.45
2024-10-10,Breakroom,6176,121777.74,26,1,0.717391304347826,60.88
2024-10-10,Furniture,4315,2570677.41,24,33,0.7272727272727273,1285.34
2024-10-10,Office Supplies,8369,268656.99,48,0,0.6862745098039216,134.35
2024-10-10,Shipping,5835,265100.24,7,1,0.9156626506024096,132.52
2024-10-10,Technology,4110,1205335.05,22,26,0.7380952380952381,602.67
2024-10-11,Breakroom,6162,117966.41,29,1,0.6847826086956522,58.97
2024-10-11,Furniture,4194,2512576.92,23,34,0.7386363636363636,1256.28
2024-10-11,Office Supplies,8086,262913.41000000003,50,2,0.673202614379085,131.41
2024-10-11,Shipping,5632,265014.96,10,1,0.8795180722891566,132.49
2024-10-11,Technology,4114,1280244.37,22,25,0.7380952380952381,640.13
2024-10-12,Breakroom,6721,130419.17,18,1,0.8043478260869565,65.14
2024-10-12,Furniture,4450,2642621.18,21,36,0.7613636363636364,1321.3
2024-10-12,Office Supplies,9382,289022.51,31,1,0.7973856209150327,144.51
2024-10-12,Shipping,6394,297082.19,6,2,0.927710843373494,148.56
2024-10-12,Technology,4230,1265625.3,20,26,0.7619047619047619,632.82
2024-10-13,Breakroom,7653,144238.77,19,0,0.7934782608695652,72.11
2024-10-13,Furniture,4519,2703757.48,19,35,0.7840909090909091,1351.89
2024-10-13,Office Supplies,9799,301715.18,27,3,0.8235294117647058,150.79
2024-10-13,Shipping,6499,305617.82,5,3,0.9397590361445783,152.85999999999999
2024-10-13,Technology,4481,1348996.42,18,25,0.7857142857142857,674.49
2024-10-14,Breakroom,7050,135500.8,22,2,0.7608695652173914,67.75
2024-10-14,Furniture,4474,2695598.73,28,35,0.6818181818181818,1347.81
2024-10-14,Office Supplies,8584,278354.93,34,1,0.7777777777777778,139.18
2024-10-14,Shipping,5870,274182.75,12,2,0.8554216867469879,137.07
2024-10-14,Technology,4222,1281660.32,20,25,0.7619047619047619,640.84
2024-10-15,Breakroom,6780,129340.17,25,1,0.7282608695652174,64.68
2024-10-15,Furniture,4344,2616539.45,29,32,0.6704545454545454,1308.22
2024-10-15,Office Supplies,9018,269838.99,41,0,0.7320261437908496,134.87
2024-10-15,Shipping,5885,276717.6,11,1,0.8674698795180723,138.38
2024-10-15,Technology,3948,1166148.83,23,22,0.7261904761904762,583.08
2024-10-16,Breakroom,6819,129403.34,24,0,0.7391304347826086,64.73
2024-10-16,Furniture,4300,2562899.79,28,31,0.6818181818181818,1281.48
2024-10-16,Office Supplies,9150,279645.59,45,2,0.7058823529411765,139.79
2024-10-16,Shipping,5648,264643.1,12,2,0.8554216867469879,132.34
2024-10-16,Technology,3936,1121773.04,26,23,0.6904761904761905,560.92
2024-10-17,Breakroom,6846,130730.2,26,0,0.717391304347826,65.42
2024-10-17,Furniture,4248,2516238.95,27,33,0.6931818181818182,1258.09
2024-10-17,Office Supplies,8437,270179.13,43,1,0.7189542483660131,135.09
2024-10-17,Shipping,5796,259043.17,17,1,0.7951807228915663,129.54
2024-10-17,Technology,3992,1115199.68,24,25,0.7142857142857143,557.58
2024-10-18,Breakroom,6364,117881.01,22,0,0.7608695652173914,58.95
2024-10-18,Furniture,4227,2534465.58,29,33,0.6704545454545454,1267.2
2024-10-18,Office Supplies,8297,264824.86,46,0,0.6993464052287581,132.41
2024-10-18,Shipping,5718,262276.99,15,1,0.8192771084337349,131.12
2024-10-18,Technology,3922,1107749.58,24,23,0.7142857142857143,553.88
2024-10-19,Breakroom,7847,141289.91,16,0,0.8260869565217391,70.66
2024-10-19,Furniture,4468,2628518.78,26,32,0.7045454545454546,1314.26
2024-10-19,Office Supplies,9355,298983.94,36,1,0.7647058823529411,149.51
2024-10-19,Shipping,6677,302897.44,10,2,0.8795180722891566,151.43
2024-10-19,Technology,4060,1109963.54,18,23,0.7857142857142857,554.97
2024-10-20,Breakroom,7708,139900.81,20,0,0.782608695652174,69.95
2024-10-20,Furniture,4634,2708152.64,19,37,0.7840909090909091,1354.09
2024-10-20,Office Supplies,9534,312022.33,33,1,0.7843137254901961,155.98
2024-10-20,Shipping,6649,304306.74,9,2,0.891566265060241,152.15
2024-10-20,Technology,4252,1110877.3,18,23,0.7857142857142857,555.43
2024-10-21,Breakroom,6460,117783.55,22,0,0.7608695652173914,58.9
2024-10-21,Furniture,4415,2608880.57,25,33,0.7159090909090909,1304.45
2024-10-21,Office Supplies,9033,288453.74,37,2,0.7581699346405228,144.28
2024-10-21,Shipping,6321,282291.12,11,1,0.8674698795180723,141.14
2024-10-21,Technology,4129,1166520.7,20,24,0.7619047619047619,583.26
2024-10-22,Breakroom,6284,115305.72,23,0,0.75,57.58
2024-10-22,Furniture,4256,2509129.68,26,32,0.7045454545454546,1254.52
2024-10-22,Office Supplies,8861,273826.34,43,1,0.7189542483660131,136.91
2024-10-22,Shipping,6261,286507.06,16,1,0.8072289156626506,143.23
2024-10-22,Technology,4030,1189513.55,22,25,0.7380952380952381,594.76
2024-10-23,Breakroom,6486,126390.55,24,1,0.7391304347826086,63.21
2024-10-23,Furniture,4154,2459689.63,28,31,0.6818181818181818,1229.81
2024-10-23,Office Supplies,8038,272031.99,42,1,0.7254901960784313,135.99
2024-10-23,Shipping,5967,273329.04,13,1,0.8433734939759037,136.71
2024-10-23,Technology,4159,1188313.45,24,26,0.7142857142857143,594.19
2024-10-24,Breakroom,6321,119795.11,22,0,0.7608695652173914,59.89
2024-10-24,Furniture,4222,2513117.73,28,30,0.6818181818181818,1256.57
2024-10-24,Office Supplies,7922,258249.49,45,0,0.7058823529411765,129.13
2024-10-24,Shipping,5856,274020.69,14,0,0.8313253012048193,137.02
2024-10-24,Technology,4059,1155303.03,22,24,0.7380952380952381,577.65
2024-10-25,Breakroom,6176,122635.5,23,1,0.75,61.27
2024-10-25,Furniture,4244,2515635.33,24,32,0.7272727272727273,1257.86
2024-10-25,Office Supplies,8146,268661.17,47,2,0.6928104575163399,134.31
2024-10-25,Shipping,5656,268852.92,15,3,0.8192771084337349,134.42
2024-10-25,Technology,3839,1181926.21,23,21,0.7261904761904762,590.97
2024-10-26,Breakroom,6993,139102.91,20,1,0.782608695652174,69.51
2024-10-26,Furniture,4433,2599037.62,19,33,0.7840909090909091,1299.56
2024-10-26,Office Supplies,10201,310817.35,31,2,0.7973856209150327,155.44
2024-10-26,Shipping,5882,274607.86,13,5,0.8433734939759037,137.29
2024-10-26,Technology,4301,1325197.29,18,26,0.7857142857142857,662.5600000000001
2024-10-27,Breakroom,7183,142822.1,15,1,0.8369565217391305,71.4
2024-10-27,Furniture,4597,2712492.4899999998,18,37,0.7954545454545454,1356.22
2024-10-27,Office Supplies,10365,325847.46,27,1,0.8235294117647058,163.0
2024-10-27,Shipping,6309,292385.8,6,3,0.927710843373494,146.2
2024-10-27,Technology,4228,1309987.09,22,25,0.7380952380952381,655.02
2024-10-28,Breakroom,6639,124227.59999999999,23,0,0.75,62.11
2024-10-28,Furniture,4416,2624882.54,21,36,0.7613636363636364,1312.4
2024-10-28,Office Supplies,9149,283187.94,41,0,0.7320261437908496,141.63
2024-10-28,Shipping,6294,290051.84,12,2,0.8554216867469879,145.07
2024-10-28,Technology,4153,1212982.3399999999,19,25,0.7738095238095238,606.5
2024-10-29,Breakroom,6951,124618.53,23,1,0.75,62.339999999999996
2024-10-29,Furniture,4322,2586155.61,27,33,0.6931818181818182,1293.09
2024-10-29,Office Supplies,8487,266949.97,42,1,0.7254901960784313,133.49
2024-10-29,Shipping,6099,281779.54,14,2,0.8313253012048193,140.85999999999999
2024-10-29,Technology,4090,1269303.83,23,24,0.7261904761904762,634.66
2024-10-30,Breakroom,6235,117302.7,22,0,0.7608695652173914,58.6
2024-10-30,Furniture,4339,2547165.33,24,33,0.7272727272727273,1273.56
2024-10-30,Office Supplies,8481,264595.2,47,0,0.6928104575163399,132.32
2024-10-30,Shipping,5877,277244.51,14,2,0.8313253012048193,138.64000000000001
2024-10-30,Technology,4034,1233928.1199999999,21,24,0.75,617.01
2024-10-31,Breakroom,6382,120227.26,25,1,0.7282608695652174,60.11
2024-10-31,Furniture,4224,2513088.24,29,33,0.6704545454545454,1256.56
2024-10-31,Office Supplies,8852,273019.69,40,1,0.738562091503268,136.53
2024-10-31,Shipping,6003,279602.49,13,2,0.8433734939759037,139.73
2024-10-31,Technology,3958,1291180.97,23,24,0.7261904761904762,645.57
2024-11-01,Breakroom,6582,123803.72,22,0,0.7608695652173914,61.88
2024-11-01,Furniture,4157,2481010.1,30,33,0.6590909090909091,1240.49
2024-11-01,Office Supplies,8459,271565.19,47,2,0.6928104575163399,135.77
2024-11-01,Shipping,6028,279449.39,11,2,0.8674698795180723,139.73
2024-11-01,Technology,4034,1250760.98,23,27,0.7261904761904762,625.4
2024-11-02,Breakroom,7777,147397.3,18,1,0.8043478260869565,73.71
2024-11-02,Furniture,4322,2584836.29,24,32,0.7272727272727273,1292.45
2024-11-02,Office Supplies,9884,311917.8,30,2,0.803921568627451,155.95
2024-11-02,Shipping,6443,283590.48,9,2,0.891566265060241,141.83
2024-11-02,Technology,4294,1254196.78,19,26,0.7738095238095238,627.1
2024-11-03,Breakroom,7370,139482.11000000002,14,1,0.8478260869565217,69.74
2024-11-03,Furniture,4333,2605067.57,25,35,0.7159090909090909,1302.53
2024-11-03,Office Supplies,10356,331315.89,22,2,0.8562091503267973,165.61
2024-11-03,Shipping,6907,303847.37,8,2,0.9036144578313253,151.93
2024-11-03,Technology,4406,1256669.8,19,27,0.7738095238095238,628.34
2024-11-04,Breakroom,6360,123394.67,21,1,0.7717391304347826,61.67
2024-11-04,Furniture,4209,2534789.0,24,34,0.7272727272727273,1267.44
2024-11-04,Office Supplies,9526,304134.41,37,0,0.7581699346405228,152.02
2024-11-04,Shipping,6212,275269.62,11,1,0.8674698795180723,137.63
2024-11-04,Technology,4277,1196372.23,20,26,0.7619047619047619,598.15
2024-11-05,Breakroom,6285,117509.85,24,1,0.7391304347826086,58.78
2024-11-05,Furniture,4129,2439562.78,28,33,0.6818181818181818,1219.79
2024-11-05,Office Supplies,8845,277010.04,41,3,0.7320261437908496,138.49
2024-11-05,Shipping,5659,262841.95,12,1,0.8554216867469879,131.41
2024-11-05,Technology,4040,1117109.02,23,22,0.7261904761904762,558.56
2024-11-06,Breakroom,6470,119112.95,23,0,0.75,59.54
2024-11-06,Furniture,4101,2438579.43,27,32,0.6931818181818182,1219.28
2024-11-06,Office Supplies,8583,262116.83000000002,39,2,0.7450980392156863,131.06
2024-11-06,Shipping,5722,269280.75,14,2,0.8313253012048193,134.67
2024-11-06,Technology,4063,1163003.14,25,24,0.7023809523809523,581.51
2024-11-07,Breakroom,6335,122340.12,27,1,0.7065217391304348,61.21
2024-11-07,Furniture,4090,2423970.61,24,32,0.7272727272727273,1212.02
2024-11-07,Office Supplies,7986,249795.06,53,2,0.6535947712418301,124.85
2024-11-07,Shipping,5487,259522.11,17,1,0.7951807228915663,129.76
2024-11-07,Technology,3893,1167023.05,23,23,0.7261904761904762,583.5
2024-11-08,Breakroom,6251,115359.31,23,0,0.75,57.69
2024-11-08,Furniture,4065,2401553.15,21,31,0.7613636363636364,1200.77
2024-11-08,Office Supplies,8338,270976.77999999997,50,1,0.673202614379085,135.47
2024-11-08,Shipping,5851,267016.98,18,1,0.7831325301204819,133.5
2024-11-08,Technology,3861,1138127.52,23,24,0.7261904761904762,569.08
2024-11-09,Breakroom,6901,128238.83,16,0,0.8260869565217391,64.14
2024-11-09,Furniture,4261,2532583.36,21,35,0.7613636363636364,1266.3
2024-11-09,Office Supplies,9334,299686.47,32,2,0.7908496732026143,149.87
