alert_type,sku_id,priority,priority_label,message,timestamp,product_name,stockout_days,action,current_qty,safety_stock,max_level,excess_units,actual_slg,target_slg,gap_pct,current_demand,avg_demand,std_demand,order_id,supplier_id,days_late,category
SLG_BREACH,29.6649831 37.5,2,HIGH,Service level below target: 41.9% vs 97.0% target,2026-03-17 14:20:56," <div class=""""popover__popover""""><div aria-label=""",,Increase safety stock or reorder point,,,,,41.9,97.0,55.1,,,,,,,Office Supplies
SLG_BREACH,313288,2,HIGH,Service level below target: 67.7% vs 95.0% target,2026-03-17 14:20:56,"Trademark Fine Art 'Evocation of an Island' 35"" x ",,Increase safety stock or reorder point,,,,,67.7,95.0,27.3,,,,,,,Office Supplies
SLG_BREACH,314319,2,HIGH,Service level below target: 90.3% vs 98.0% target,2026-03-17 14:20:56,"Trademark Fine Art 'Going Home' 18"" x 24"" Canvas A",,Increase safety stock or reorder point,,,,,90.3,98.0,7.7,,,,,,,Office Supplies
SLG_BREACH,386408,2,HIGH,Service level below target: 67.7% vs 95.0% target,2026-03-17 14:20:56,LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/B,,Increase safety stock or reorder point,,,,,67.7,95.0,27.3,,,,,,,Shipping
SLG_BREACH,433204,2,HIGH,Service level below target: 22.6% vs 97.0% target,2026-03-17 14:20:56,Brother PC-402RF Thermal Transfer Film Refills Dua,,Increase safety stock or reorder point,,,,,22.6,97.0,74.4,,,,,,,Technology
SLG_BREACH,460326,2,HIGH,Service level below target: 77.4% vs 97.0% target,2026-03-17 14:20:56,"Great Papers! #10 Envelopes, Red, 25/Pack (982025)",,Increase safety stock or reorder point,,,,,77.4,97.0,19.6,,,,,,,Office Supplies
SLG_BREACH,559734,2,HIGH,Service level below target: 6.5% vs 95.0% target,2026-03-17 14:20:56,Notice Signs; Ear Protection Required Beyond This ,,Increase safety stock or reorder point,,,,,6.5,95.0,88.5,,,,,,,Breakroom
SLG_BREACH,693479,2,HIGH,Service level below target: 0.0% vs 95.0% target,2026-03-17 14:20:56,"12"" x 18"" Antistatic Layflat Poly Bags, 2 Mil, Pin",,Increase safety stock or reorder point,,,,,0.0,95.0,95.0,,,,,,,Shipping
SLG_BREACH,735341,2,HIGH,Service level below target: 64.5% vs 99.0% target,2026-03-17 14:20:56,"ComplyRight Federal Labor Law Poster, Spanish (ERF",,Increase safety stock or reorder point,,,,,64.5,99.0,34.5,,,,,,,Breakroom
SLG_BREACH,811420,2,HIGH,Service level below target: 3.2% vs 97.0% target,2026-03-17 14:20:56,"Smead Expanding File with Flap and Cord Closure, 1",,Increase safety stock or reorder point,,,,,3.2,97.0,93.8,,,,,,,Office Supplies
SLG_BREACH,845860,2,HIGH,Service level below target: 54.8% vs 99.0% target,2026-03-17 14:20:56,"Grammar Skills, Evan-Moor® Daily Language Review G",,Increase safety stock or reorder point,,,,,54.8,99.0,44.2,,,,,,,Office Supplies
SLG_BREACH,IM11V4703,2,HIGH,Service level below target: 12.9% vs 98.0% target,2026-03-17 14:20:56,WD 2-Bay 8TB My Cloud EX2 Ultra Network NAS Attach,,Increase safety stock or reorder point,,,,,12.9,98.0,85.1,,,,,,,Technology
SLG_BREACH,IM15BP697,2,HIGH,Service level below target: 0.0% vs 97.0% target,2026-03-17 14:20:56,AVerMedia Live Gamer Ultra (GC553),,Increase safety stock or reorder point,,,,,0.0,97.0,97.0,,,,,,,Technology
SLG_BREACH,SKU,2,HIGH,Service level below target: 67.7% vs 98.0% target,2026-03-17 14:20:56,Product Title,,Increase safety stock or reorder point,,,,,67.7,98.0,30.3,,,,,,,Office Supplies
SLG_BREACH,SYN10001,2,HIGH,Service level below target: 83.9% vs 99.0% target,2026-03-17 14:20:56,HP Mice - Model 430,,Increase safety stock or reorder point,,,,,83.9,99.0,15.1,,,,,,,Technology
SLG_BREACH,SYN10011,2,HIGH,Service level below target: 0.0% vs 97.0% target,2026-03-17 14:20:56,Fellowes Desks - Model 661,,Increase safety stock or reorder point,,,,,0.0,97.0,97.0,,,,,,,Furniture
SLG_BREACH,SYN10015,2,HIGH,Service level below target: 0.0% vs 99.0% target,2026-03-17 14:20:56,Dell Storage - Model 316,,Increase safety stock or reorder point,,,,,0.0,99.0,99.0,,,,,,,Technology
SLG_BREACH,SYN10016,2,HIGH,Service level below target: 9.7% vs 97.0% target,2026-03-17 14:20:56,Logitech Cleaning - Model 256,,Increase safety stock or reorder point,,,,,9.7,97.0,87.3,,,,,,,Breakroom
SLG_BREACH,SYN10020,2,HIGH,Service level below target: 77.4% vs 99.0% target,2026-03-17 14:20:56,HP Paper Clips - Model 300,,Increase safety stock or reorder point,,,,,77.4,99.0,21.6,,,,,,,Office Supplies
SLG_BREACH,SYN10021,2,HIGH,Service level below target: 29.0% vs 97.0% target,2026-03-17 14:20:56,HP Monitors - Model 506,,Increase safety stock or reorder point,,,,,29.0,97.0,68.0,,,,,,,Technology
SLG_BREACH,SYN10028,2,HIGH,Service level below target: 32.3% vs 95.0% target,2026-03-17 14:20:56,3M Shelving - Model 895,,Increase safety stock or reorder point,,,,,32.3,95.0,62.7,,,,,,,Furniture
SLG_BREACH,SYN10029,2,HIGH,Service level below target: 67.7% vs 95.0% target,2026-03-17 14:20:56,Avery Boxes - Model 745,,Increase safety stock or reorder point,,,,,67.7,95.0,27.3,,,,,,,Shipping
SLG_BREACH,SYN10030,2,HIGH,Service level below target: 0.0% vs 95.0% target,2026-03-17 14:20:56,Fellowes Utensils - Model 897,,Increase safety stock or reorder point,,,,,0.0,95.0,95.0,,,,,,,Breakroom
SLG_BREACH,SYN10031,2,HIGH,Service level below target: 19.4% vs 98.0% target,2026-03-17 14:20:56,Logitech Cables - Model 330,,Increase safety stock or reorder point,,,,,19.4,98.0,78.6,,,,,,,Technology
SLG_BREACH,SYN10035,2,HIGH,Service level below target: 22.6% vs 97.0% target,2026-03-17 14:20:56,Staples Paper Clips - Model 929,,Increase safety stock or reorder point,,,,,22.6,97.0,74.4,,,,,,,Office Supplies
SLG_BREACH,SYN10036,2,HIGH,Service level below target: 54.8% vs 95.0% target,2026-03-17 14:20:56,HP Utensils - Model 485,,Increase safety stock or reorder point,,,,,54.8,95.0,40.2,,,,,,,Breakroom
SLG_BREACH,SYN10040,2,HIGH,Service level below target: 93.5% vs 99.0% target,2026-03-17 14:20:56,3M Snacks - Model 515,,Increase safety stock or reorder point,,,,,93.5,99.0,5.5,,,,,,,Breakroom
SLG_BREACH,SYN10041,2,HIGH,Service level below target: 6.5% vs 97.0% target,2026-03-17 14:20:56,Staples Shelving - Model 866,,Increase safety stock or reorder point,,,,,6.5,97.0,90.5,,,,,,,Furniture
SLG_BREACH,SYN10047,2,HIGH,Service level below target: 0.0% vs 97.0% target,2026-03-17 14:20:56,HP Mice - Model 863,,Increase safety stock or reorder point,,,,,0.0,97.0,97.0,,,,,,,Technology
SLG_BREACH,SYN10048,2,HIGH,Service level below target: 25.8% vs 98.0% target,2026-03-17 14:20:56,Staples Paper Clips - Model 101,,Increase safety stock or reorder point,,,,,25.8,98.0,72.2,,,,,,,Office Supplies
SLG_BREACH,SYN10049,2,HIGH,Service level below target: 67.7% vs 99.0% target,2026-03-17 14:20:56,Avery Cleaning - Model 259,,Increase safety stock or reorder point,,,,,67.7,99.0,31.3,,,,,,,Breakroom
SLG_BREACH,SYN10052,2,HIGH,Service level below target: 19.4% vs 97.0% target,2026-03-17 14:20:56,Staples Cups - Model 519,,Increase safety stock or reorder point,,,,,19.4,97.0,77.6,,,,,,,Breakroom
SLG_BREACH,SYN10056,2,HIGH,Service level below target: 45.2% vs 97.0% target,2026-03-17 14:20:56,Dell Labels - Model 995,,Increase safety stock or reorder point,,,,,45.2,97.0,51.8,,,,,,,Shipping
SLG_BREACH,SYN10057,2,HIGH,Service level below target: 71.0% vs 95.0% target,2026-03-17 14:20:56,Staples Desks - Model 787,,Increase safety stock or reorder point,,,,,71.0,95.0,24.0,,,,,,,Furniture
SLG_BREACH,SYN10058,2,HIGH,Service level below target: 38.7% vs 95.0% target,2026-03-17 14:20:56,AmazonBasics Tables - Model 537,,Increase safety stock or reorder point,,,,,38.7,95.0,56.3,,,,,,,Furniture
SLG_BREACH,SYN10060,2,HIGH,Service level below target: 90.3% vs 99.0% target,2026-03-17 14:20:56,AmazonBasics Staplers - Model 615,,Increase safety stock or reorder point,,,,,90.3,99.0,8.7,,,,,,,Office Supplies
SLG_BREACH,SYN10062,2,HIGH,Service level below target: 71.0% vs 97.0% target,2026-03-17 14:20:56,Dell Staplers - Model 448,,Increase safety stock or reorder point,,,,,71.0,97.0,26.0,,,,,,,Office Supplies
SLG_BREACH,SYN10063,2,HIGH,Service level below target: 83.9% vs 95.0% target,2026-03-17 14:20:56,Staples Envelopes - Model 215,,Increase safety stock or reorder point,,,,,83.9,95.0,11.1,,,,,,,Shipping
SLG_BREACH,SYN10064,2,HIGH,Service level below target: 0.0% vs 95.0% target,2026-03-17 14:20:56,AmazonBasics Boxes - Model 227,,Increase safety stock or reorder point,,,,,0.0,95.0,95.0,,,,,,,Shipping
SLG_BREACH,SYN10066,2,HIGH,Service level below target: 0.0% vs 97.0% target,2026-03-17 14:20:56,HON Keyboards - Model 485,,Increase safety stock or reorder point,,,,,0.0,97.0,97.0,,,,,,,Technology
SLG_BREACH,SYN10067,2,HIGH,Service level below target: 74.2% vs 95.0% target,2026-03-17 14:20:56,3M Folders - Model 275,,Increase safety stock or reorder point,,,,,74.2,95.0,20.8,,,,,,,Office Supplies
SLG_BREACH,SYN10070,2,HIGH,Service level below target: 90.3% vs 97.0% target,2026-03-17 14:20:56,Dell Coffee - Model 611,,Increase safety stock or reorder point,,,,,90.3,97.0,6.7,,,,,,,Breakroom
SLG_BREACH,SYN10073,2,HIGH,Service level below target: 25.8% vs 97.0% target,2026-03-17 14:20:56,HON Tape - Model 441,,Increase safety stock or reorder point,,,,,25.8,97.0,71.2,,,,,,,Shipping
SLG_BREACH,SYN10074,2,HIGH,Service level below target: 90.3% vs 97.0% target,2026-03-17 14:20:56,Avery Mice - Model 363,,Increase safety stock or reorder point,,,,,90.3,97.0,6.7,,,,,,,Technology
SLG_BREACH,SYN10077,2,HIGH,Service level below target: 77.4% vs 98.0% target,2026-03-17 14:20:56,HON Tape - Model 769,,Increase safety stock or reorder point,,,,,77.4,98.0,20.6,,,,,,,Shipping
SLG_BREACH,SYN10079,2,HIGH,Service level below target: 71.0% vs 95.0% target,2026-03-17 14:20:56,Avery Boxes - Model 740,,Increase safety stock or reorder point,,,,,71.0,95.0,24.0,,,,,,,Shipping
SLG_BREACH,SYN10087,2,HIGH,Service level below target: 41.9% vs 98.0% target,2026-03-17 14:20:56,Office Depot Labels - Model 279,,Increase safety stock or reorder point,,,,,41.9,98.0,56.1,,,,,,,Shipping
SLG_BREACH,SYN10088,2,HIGH,Service level below target: 0.0% vs 99.0% target,2026-03-17 14:20:56,HON Mice - Model 707,,Increase safety stock or reorder point,,,,,0.0,99.0,99.0,,,,,,,Technology
SLG_BREACH,SYN10092,2,HIGH,Service level below target: 16.1% vs 97.0% target,2026-03-17 14:20:56,Staples Cups - Model 516,,Increase safety stock or reorder point,,,,,16.1,97.0,80.9,,,,,,,Breakroom
SLG_BREACH,SYN10101,2,HIGH,Service level below target: 61.3% vs 97.0% target,2026-03-17 14:20:56,Logitech Pens - Model 897,,Increase safety stock or reorder point,,,,,61.3,97.0,35.7,,,,,,,Office Supplies
SLG_BREACH,SYN10105,2,HIGH,Service level below target: 45.2% vs 98.0% target,2026-03-17 14:20:56,AmazonBasics Packaging - Model 495,,Increase safety stock or reorder point,,,,,45.2,98.0,52.8,,,,,,,Shipping
SLG_BREACH,SYN10107,2,HIGH,Service level below target: 32.3% vs 97.0% target,2026-03-17 14:20:56,Avery Staplers - Model 141,,Increase safety stock or reorder point,,,,,32.3,97.0,64.7,,,,,,,Office Supplies
SLG_BREACH,SYN10110,2,HIGH,Service level below target: 54.8% vs 98.0% target,2026-03-17 14:20:56,3M Staplers - Model 618,,Increase safety stock or reorder point,,,,,54.8,98.0,43.2,,,,,,,Office Supplies
SLG_BREACH,SYN10113,2,HIGH,Service level below target: 6.5% vs 97.0% target,2026-03-17 14:20:56,3M Boxes - Model 599,,Increase safety stock or reorder point,,,,,6.5,97.0,90.5,,,,,,,Shipping
SLG_BREACH,SYN10114,2,HIGH,Service level below target: 54.8% vs 97.0% target,2026-03-17 14:20:56,Fellowes Staplers - Model 903,,Increase safety stock or reorder point,,,,,54.8,97.0,42.2,,,,,,,Office Supplies
SLG_BREACH,SYN10119,2,HIGH,Service level below target: 0.0% vs 95.0% target,2026-03-17 14:20:56,Staples Coffee - Model 508,,Increase safety stock or reorder point,,,,,0.0,95.0,95.0,,,,,,,Breakroom
SLG_BREACH,SYN10121,2,HIGH,Service level below target: 0.0% vs 98.0% target,2026-03-17 14:20:56,Avery Filing Cabinets - Model 775,,Increase safety stock or reorder point,,,,,0.0,98.0,98.0,,,,,,,Furniture
SLG_BREACH,SYN10123,2,HIGH,Service level below target: 29.0% vs 97.0% target,2026-03-17 14:20:56,3M Staplers - Model 985,,Increase safety stock or reorder point,,,,,29.0,97.0,68.0,,,,,,,Office Supplies
SLG_BREACH,SYN10129,2,HIGH,Service level below target: 83.9% vs 99.0% target,2026-03-17 14:20:56,AmazonBasics Packaging - Model 352,,Increase safety stock or reorder point,,,,,83.9,99.0,15.1,,,,,,,Shipping
SLG_BREACH,SYN10132,2,HIGH,Service level below target: 12.9% vs 97.0% target,2026-03-17 14:20:56,Staples Binders - Model 878,,Increase safety stock or reorder point,,,,,12.9,97.0,84.1,,,,,,,Office Supplies
SLG_BREACH,SYN10134,2,HIGH,Service level below target: 87.1% vs 97.0% target,2026-03-17 14:20:56,Staples Pens - Model 504,,Increase safety stock or reorder point,,,,,87.1,97.0,9.9,,,,,,,Office Supplies
SLG_BREACH,SYN10135,2,HIGH,Service level below target: 74.2% vs 97.0% target,2026-03-17 14:20:56,Avery Coffee - Model 962,,Increase safety stock or reorder point,,,,,74.2,97.0,22.8,,,,,,,Breakroom
SLG_BREACH,SYN10138,2,HIGH,Service level below target: 16.1% vs 99.0% target,2026-03-17 14:20:56,Fellowes Pens - Model 545,,Increase safety stock or reorder point,,,,,16.1,99.0,82.9,,,,,,,Office Supplies
SLG_BREACH,SYN10141,2,HIGH,Service level below target: 58.1% vs 97.0% target,2026-03-17 14:20:56,Logitech Cleaning - Model 500,,Increase safety stock or reorder point,,,,,58.1,97.0,38.9,,,,,,,Breakroom
SLG_BREACH,SYN10143,2,HIGH,Service level below target: 90.3% vs 99.0% target,2026-03-17 14:20:56,3M Snacks - Model 405,,Increase safety stock or reorder point,,,,,90.3,99.0,8.7,,,,,,,Breakroom
SLG_BREACH,SYN10145,2,HIGH,Service level below target: 19.4% vs 97.0% target,2026-03-17 14:20:56,HP Paper Clips - Model 205,,Increase safety stock or reorder point,,,,,19.4,97.0,77.6,,,,,,,Office Supplies
SLG_BREACH,SYN10149,2,HIGH,Service level below target: 0.0% vs 98.0% target,2026-03-17 14:20:56,Dell Filing Cabinets - Model 795,,Increase safety stock or reorder point,,,,,0.0,98.0,98.0,,,,,,,Furniture
SLG_BREACH,SYN10150,2,HIGH,Service level below target: 0.0% vs 95.0% target,2026-03-17 14:20:56,Office Depot Shelving - Model 160,,Increase safety stock or reorder point,,,,,0.0,95.0,95.0,,,,,,,Furniture
SLG_BREACH,SYN10151,2,HIGH,Service level below target: 22.6% vs 95.0% target,2026-03-17 14:20:56,Avery Tables - Model 565,,Increase safety stock or reorder point,,,,,22.6,95.0,72.4,,,,,,,Furniture
SLG_BREACH,SYN10157,2,HIGH,Service level below target: 3.2% vs 95.0% target,2026-03-17 14:20:56,HP Cables - Model 177,,Increase safety stock or reorder point,,,,,3.2,95.0,91.8,,,,,,,Technology
SLG_BREACH,SYN10162,2,HIGH,Service level below target: 48.4% vs 97.0% target,2026-03-17 14:20:56,Staples Coffee - Model 624,,Increase safety stock or reorder point,,,,,48.4,97.0,48.6,,,,,,,Breakroom
SLG_BREACH,SYN10165,2,HIGH,Service level below target: 0.0% vs 98.0% target,2026-03-17 14:20:56,Avery Monitors - Model 617,,Increase safety stock or reorder point,,,,,0.0,98.0,98.0,,,,,,,Technology
SLG_BREACH,SYN10168,2,HIGH,Service level below target: 22.6% vs 95.0% target,2026-03-17 14:20:56,Dell Cups - Model 922,,Increase safety stock or reorder point,,,,,22.6,95.0,72.4,,,,,,,Breakroom
SLG_BREACH,SYN10171,2,HIGH,Service level below target: 48.4% vs 97.0% target,2026-03-17 14:20:56,Logitech Pens - Model 293,,Increase safety stock or reorder point,,,,,48.4,97.0,48.6,,,,,,,Office Supplies
SLG_BREACH,SYN10172,2,HIGH,Service level below target: 0.0% vs 98.0% target,2026-03-17 14:20:56,Avery Mice - Model 425,,Increase safety stock or reorder point,,,,,0.0,98.0,98.0,,,,,,,Technology
SLG_BREACH,SYN10173,2,HIGH,Service level below target: 0.0% vs 95.0% target,2026-03-17 14:20:56,Fellowes Cups - Model 324,,Increase safety stock or reorder point,,,,,0.0,95.0,95.0,,,,,,,Breakroom
SLG_BREACH,SYN10178,2,HIGH,Service level below target: 16.1% vs 95.0% target,2026-03-17 14:20:56,Avery Coffee - Model 428,,Increase safety stock or reorder point,,,,,16.1,95.0,78.9,,,,,,,Breakroom
SLG_BREACH,SYN10179,2,HIGH,Service level below target: 58.1% vs 95.0% target,2026-03-17 14:20:56,Staples Shelving - Model 680,,Increase safety stock or reorder point,,,,,58.1,95.0,36.9,,,,,,,Furniture
SLG_BREACH,SYN10182,2,HIGH,Service level below target: 6.5% vs 95.0% target,2026-03-17 14:20:56,Dell Cleaning - Model 878,,Increase safety stock or reorder point,,,,,6.5,95.0,88.5,,,,,,,Breakroom
SLG_BREACH,SYN10184,2,HIGH,Service level below target: 9.7% vs 98.0% target,2026-03-17 14:20:56,Fellowes Chairs - Model 700,,Increase safety stock or reorder point,,,,,9.7,98.0,88.3,,,,,,,Furniture
SLG_BREACH,SYN10186,2,HIGH,Service level below target: 3.2% vs 95.0% target,2026-03-17 14:20:56,3M Tables - Model 964,,Increase safety stock or reorder point,,,,,3.2,95.0,91.8,,,,,,,Furniture
SLG_BREACH,SYN10190,2,HIGH,Service level below target: 6.5% vs 97.0% target,2026-03-17 14:20:56,Staples Cleaning - Model 577,,Increase safety stock or reorder point,,,,,6.5,97.0,90.5,,,,,,,Breakroom
SLG_BREACH,SYN10192,2,HIGH,Service level below target: 87.1% vs 95.0% target,2026-03-17 14:20:56,HP Envelopes - Model 388,,Increase safety stock or reorder point,,,,,87.1,95.0,7.9,,,,,,,Shipping
SLG_BREACH,SYN10197,2,HIGH,Service level below target: 74.2% vs 98.0% target,2026-03-17 14:20:56,Fellowes Tables - Model 110,,Increase safety stock or reorder point,,,,,74.2,98.0,23.8,,,,,,,Furniture
SLG_BREACH,SYN10200,2,HIGH,Service level below target: 0.0% vs 97.0% target,2026-03-17 14:20:56,Fellowes Filing Cabinets - Model 423,,Increase safety stock or reorder point,,,,,0.0,97.0,97.0,,,,,,,Furniture
SLG_BREACH,SYN10202,2,HIGH,Service level below target: 54.8% vs 97.0% target,2026-03-17 14:20:56,Dell Pens - Model 396,,Increase safety stock or reorder point,,,,,54.8,97.0,42.2,,,,,,,Office Supplies
SLG_BREACH,SYN10203,2,HIGH,Service level below target: 9.7% vs 98.0% target,2026-03-17 14:20:56,Avery Staplers - Model 445,,Increase safety stock or reorder point,,,,,9.7,98.0,88.3,,,,,,,Office Supplies
SLG_BREACH,SYN10204,2,HIGH,Service level below target: 67.7% vs 99.0% target,2026-03-17 14:20:56,3M Folders - Model 666,,Increase safety stock or reorder point,,,,,67.7,99.0,31.3,,,,,,,Office Supplies
SLG_BREACH,SYN10205,2,HIGH,Service level below target: 83.9% vs 98.0% target,2026-03-17 14:20:56,Avery Boxes - Model 236,,Increase safety stock or reorder point,,,,,83.9,98.0,14.1,,,,,,,Shipping
SLG_BREACH,SYN10206,2,HIGH,Service level below target: 51.6% vs 97.0% target,2026-03-17 14:20:56,HON Staplers - Model 902,,Increase safety stock or reorder point,,,,,51.6,97.0,45.4,,,,,,,Office Supplies
SLG_BREACH,SYN10207,2,HIGH,Service level below target: 77.4% vs 98.0% target,2026-03-17 14:20:56,3M Binders - Model 485,,Increase safety stock or reorder point,,,,,77.4,98.0,20.6,,,,,,,Office Supplies
SLG_BREACH,SYN10208,2,HIGH,Service level below target: 12.9% vs 97.0% target,2026-03-17 14:20:56,Staples Chairs - Model 739,,Increase safety stock or reorder point,,,,,12.9,97.0,84.1,,,,,,,Furniture
SLG_BREACH,SYN10212,2,HIGH,Service level below target: 32.3% vs 97.0% target,2026-03-17 14:20:56,Logitech Paper Clips - Model 788,,Increase safety stock or reorder point,,,,,32.3,97.0,64.7,,,,,,,Office Supplies
SLG_BREACH,SYN10213,2,HIGH,Service level below target: 77.4% vs 97.0% target,2026-03-17 14:20:56,Dell Cleaning - Model 660,,Increase safety stock or reorder point,,,,,77.4,97.0,19.6,,,,,,,Breakroom
SLG_BREACH,SYN10216,2,HIGH,Service level below target: 22.6% vs 97.0% target,2026-03-17 14:20:56,Office Depot Chairs - Model 601,,Increase safety stock or reorder point,,,,,22.6,97.0,74.4,,,,,,,Furniture
SLG_BREACH,SYN10223,2,HIGH,Service level below target: 80.6% vs 95.0% target,2026-03-17 14:20:56,Dell Mice - Model 177,,Increase safety stock or reorder point,,,,,80.6,95.0,14.4,,,,,,,Technology
SLG_BREACH,SYN10225,2,HIGH,Service level below target: 74.2% vs 98.0% target,2026-03-17 14:20:56,HP Keyboards - Model 772,,Increase safety stock or reorder point,,,,,74.2,98.0,23.8,,,,,,,Technology
SLG_BREACH,SYN10226,2,HIGH,Service level below target: 58.1% vs 99.0% target,2026-03-17 14:20:56,AmazonBasics Tables - Model 647,,Increase safety stock or reorder point,,,,,58.1,99.0,40.9,,,,,,,Furniture
SLG_BREACH,SYN10231,2,HIGH,Service level below target: 83.9% vs 97.0% target,2026-03-17 14:20:56,HON Coffee - Model 257,,Increase safety stock or reorder point,,,,,83.9,97.0,13.1,,,,,,,Breakroom
SLG_BREACH,SYN10232,2,HIGH,Service level below target: 32.3% vs 97.0% target,2026-03-17 14:20:56,AmazonBasics Binders - Model 308,,Increase safety stock or reorder point,,,,,32.3,97.0,64.7,,,,,,,Office Supplies
SLG_BREACH,SYN10234,2,HIGH,Service level below target: 6.5% vs 99.0% target,2026-03-17 14:20:56,HON Filing Cabinets - Model 541,,Increase safety stock or reorder point,,,,,6.5,99.0,92.5,,,,,,,Furniture
SLG_BREACH,SYN10235,2,HIGH,Service level below target: 48.4% vs 97.0% target,2026-03-17 14:20:56,3M Storage - Model 245,,Increase safety stock or reorder point,,,,,48.4,97.0,48.6,,,,,,,Technology
